j,t,w,x
11,2.7648311523095541160969504983857299991879620306928779512276130913619232413570789649799655563937905082871368975630150597286417029524417778966410821614989814917096095850542007612756421373093533383274774799345487222549490667400144766747901175378878365916833938991754775349706629883158533244340436041195360236749139417151123435499488978763010203036512620158333021385325826634123440675896687953923332749895671267027060058519306029676562016414001150948942935181145820889865196471201593722018741766573787040050320813646276412632861265408763908077945527404905819799599213358103234946658627033337461295136453927354735818081252810446205353828663258810464937523353434024591778559035913819012065715389900739117276530451768363728252445711436763091142665640726361304465550112247915626164917563967545167343293417389581502322985608774265994584363711575999987969776708582585939917353983582866127852006535876916533848707831335310751843901106610422167682731339746195669091913213480327530660274237214275614786063850143639967593e-1,4.60612611188930643588163535438093835984566172091170537638375235009865235350470841492320264584059535794774746970502506848063144261881996855924780313811213916629711686279896264157328245572092246459103361733159294144734085768883451160868434019355347585135674673733555646859997863148823863005256721165847662013615275768231015661245823224335345383951937152997448182584207820264130589841287137805634844334746438056494068745338743497575719082243267808058822774859976538294339889650348653142175476887563163293748387619037373780370857681596539203946639515192743491097630439153239883105059683537915595436070825307370360155403266589861267785950052985028401426017501227626098401209744772706389607206873920161445357541824532883995475596342852019916461040218990712892637192754313120660039600681971564145579049242085475321414708283471900730904616473487569612627336226675753240817918213578663795309902112436152825780244548005475859001367723138241290347922063471229180938627144183024173562106970371026771103019966578666438964e-2,9.55722013334960984948927350339249567117711460076335903588818053587947219248773354888871223281929851814272866887223443645172099534108601683936660758400871714500922414517105970322356572661503925839688160901002583221905209509646399171826232969169877488475031536815476479979829203034487403052348672634367411003810145238914222094059907380680857754287285714184699775660012714785712861173774631913823654676607889094391746775852529119472709238205371031342132942689017215692347798492403273968381567506688702423699446336594117427524105677617743495606526420974775803757533598586266538297206954423679110730668937161996061894999489511768662972110924607335352497106505805854616683396642346015774257889150143311100460555716820051994544861696678669506234535528994455008416510638664645824273000388610745470013602413861770886355568155653623428434752760439677273304894322953522200298504662493239754206815883053840707850932297432411750607894686991336970570812676174370791922365909403630341245919805918542407751732112546280804366e-1
12,3.23647637234560943264481396455313069673184495989287186702907765549865291883404460667819801623943235274170910864584480254915742177162964761180626881083161081487561779221725514244159048475889135229128557070928344788693785162761321100070446017040333686322876794561838470951535154100916741292197851094180186356029586063374749764248630043857786351678923065369793694542585561112460139719847534844918802100634213324056310079493165639441018649973822802479781323067753279256576414065310278805365689550423727219937062580441298257558308571305878295899976674330403958376070919382550513316011374324464406649370465365155204422816520291562423634709515410422162137250857449279552723887530593282363969907390978176119982589179204788973157918606044469203269803340691806043974240353750466892695834049827987883830770641184496234075881883744784057821690215289481442311430100320582003924682135095001090221969927463035842789219579338927263216971154476194455518793709193462969259489754560496170185178390680097754164207984995650204151e-1,4.81843685873221298197343131759049325482032307150801229564971378664187673710015618624756239090520976816715467917917144098500401947812355214768101421381450625244435025667355082489388036931430901106777830833642076924426637587534689185641193487974113609589200629138789711289716853266151888267222735920722583557905022207833171076436687116967307844379837034516834577284971131434683733307081899030029170199027782198523771423396382713244526000352499824958031735532109735713218872787512803439149416373554116847399265112492337576226576007203282670942673471334130016045386564189079367560178520099814762699548320772433118071979260687306933522777365484085320491238543679606012755871378011491380512532860581932700195468879782365467745883670953994563608605200387991327981525833740700332071099141673527040061330939134302572748430285508781534054784767003653325831817056172262254004554380309589916205419374362996813616487287656907487165207896451659469837657808583441412386028559698150342883502803040053233016186542450215184376e-2,9.52242714566546899715071833072356492203932152499088796340172412098149164238357438303590498489594647784896148460410320604812273902863460916074019989273785416700802833612992196387529213002650053906527434281525558076820714530379579427582909168904127748643357811267001324267031757048625617835281350936178537462037728482941889499191560526621031298976531059503161401814945356251500301274196749004883714326883619833804667902165696920294701707902682586175174732546150510910987549304368742802406528191763634475437942704948254179092181248542781329777434422957234521672319307510820326371638945691585366606761548573095707544544104418512527869861728587750130356778680283659459269794436934307958163173248781284191353588099514795690639801323981840648110985249754822917434916461849155664409127490058352013347469951603771700945740893394342469937489943742472498393954217720254870147630127144363074795318765265325167900072403952265638620335942812107868569271395976855696725552428562843206221342248976237907141556026526281515023e-1
13,3.72681536916055076780097435091097446058605348348740786917857012455518234215460598546816859307881898712022391608721209290671736981474013155967035152989149171807585267768020138323009493214696379168830614465916799978352999790258773548253379829687473017760359478318533552060777425283376147270826796021707344315856176153017911413746149886803900637874267948744619845786694892632358382054833527740831966378639678146288558496352153428716729434626820500290032156525230772082083736873308908291204423407124951435632585193245386925655703877317178263489061346611802191570174808729660102377514404879590684979046976071990314847667587115693325140372800168443321932716186601242798807673561751876429942108742118514863387518685910124974520715039511105533168977276773844085279753077297734804868569856254408596025070952398297494938350427771958526002955980308024002946492042947020836483781623176440919071918845947000454968334242820675447202504035380146077645001705322141671885963414432275510481695419390587335921326458644867542844e-1,4.97967102933976335313901410517847382649346318333521386106825730919733301949544045090461496446620923526867616147960183761117441928117980595490285859555660267980310002526464309594080026098724775174766694337567499369386929209774232525342907896962471845451105275376264075129711280882728379926989448918114148186996982877572711686490070653872349520127250477264402991542907198626787772002934555684226732116253147487569708155213675436062430876628257299480364666638652389091816321470996730486619247770263072355592920495536405594576927100451072807950747707662609567472320428111336356205094667723202121210000949843390595121467426212609667858405110299983385071518386973584498700609961988109824210825297914948628884576659549093854806204388585867449343098320316540047431959944576233660490536828906060737228779485747255854524100462096749586561640718430600563497273963472686329928708309123859176365124868351904360865666252038552509627083695362245934399553917374961516628225381964844931358698917209865772170664283542784333953e-2,9.49064267598529909357715985737986588597560551046232995179349162011640016374395523456790123482956365481987288401556157707949211246258785362355388782909592824193308834520141902200353602511458744869709685531967680250800750653326364797262872046718394459889076383008394630355701504997781780378992092424087214483411537706527858952711871281136700789670752229623468445181727273777406105056864480408180576998642829941160208623201581240075242704314608231880584549865794882473706204106999124082206313269708740216825721427069237095759465145305190377604128682467644416095742103865743080364856803704354280244289172609612770812445745800610625462424321000287126208526562737056983076655162068052072987303321691637540979570082638220774152648433495398965110791244528449247287534017688693362845631169488849716841145885007243722216637048176033551894570237008042041441649581950587503777721289043224722293664482126736805772821486214107447166929764197374799447392785531545591062108395651504766269922261345417390894569285801177680543e-1
14,4.23065043195708226518102663628372039790724014377830769140518508542106425744591949301538446744629607210049441225239690233247474113790998436859314192476930142394664437870880853510534537039779581573845952183840642089439549980795680561599606145792282016944719371726267935209676776377972019342241563759964864299055728059885932855843114312330029005528011689177371119340353433223037906306760739689314089252886883185106979331446889405842372132166355264713944496327723697301681301257885555324011566945693436073265280966049623681763569169290231012758739229809533578171109091419028119080076378775228532280652826948034980640319589765370314542904114046157315662681467241052518515741680500785640394502003106608485345582463425390452961910619756910208246040505065452708933483406396946323273360135458269810073214360394658363855579831866775393089381956645232197444983354095381086306645146830382315519917876514810660110829994731941169684004248242410949999962025239558317268280973922958749297439918309941341284575066897835746699e-1,5.0881194874202752298214476084277022316353144743563420432130472709821256802658837472737998909891955994408466929438482494300940972878426525535414065484947327870458093922936313298043426957753209564829623156060548482195572375992767841820704476627790073169162031684611903012736013685180266742145147531232956090321016388410292964574795220912000730759789087927059299168611478400921329362470058866474753670557396350454090729756722622582419996450737313563124712611451830703996127211368825902452935174001893922326271188966513888829361745789164669110901396836462472158154834141638644041905890904069596887972003265540347326599143869751251038998392059066591669529807736503816214571240000549106989609431509314343838646701690895314257062798675602493395970491857565489528248843045974432676763766817358438739797154332614066938363893257223369556358942557841876508420620913521938856387154504736510295946914167547705083613912091438104885947205263221827106082493599176224146608026550519678707486326509280160164437989450659040486e-2,9.46175065985008725604267127743026776447610506237667353855060816878150444140795458953806432939609909670120544862924648185430956310628461900491134896259930531693578180281952043563328660827615519557819212941626978896069333193370473327106452687852306219942512404155320800055592838937878655395490147970103941073773620909285854088469063401310536288958095751622109775475797722316939530397423461494906793656994303237643028783116993655002564151168578958538235194875485576965421514563669565532937923944298211926401135451232209273865745734593441549317724491490869125540764786154216364344963597745878637512699958407113950521999317821534881306191756181602980900100264281593015139473494688363405140777563549204222229141390434237194686013926507634652821024147342681144369922581482453412782294611311160717531926600407063908731604657340528266482270870845136694554896008762377195188005470738606640571097950357857130605061172385618662881012185634590185431632355309725669758464839617317426477864212076577251263184029091691965296e-1
15,4.74264078722341152083487393416638713125429273166715217872419578006017622394786445472064954646357257079391455018204660857229790443514863559573842773480388367286768440822277990115701433447862381068671559374318501877319003114987380687335453930235453658833544383062532345618748840569948637819175476011347162137899506414633790135808977545127686859391553630059283855047786934447141466256353239946264148245414368772861317232000051631017243692633208338957201521031152158049687893494413506367109206812432584683868933753615233087266643041370385321666087213579373618089009916602799661907096408871416841986814159133023543429585585668596909398173012081590608568889525310590627808753225682294272589532077200565741494607313495417706193103618771379843075783906283121284729870267208698136257885470761574272721321081825255057814289802026505924602282565142909439628366756556400431764823737662464754366710410998602058042604524206610611357334127297461600536826399282831298339021939555813764998269766665014640914185176219015919059e-1,5.14263264467794201706428183527075219341877785324641112931594933380081193283047146963144231609443545825190792635454312795026722989119588897526337162478757613331818080167787834439031746593130835843441312165464801736879923025588007326521481757474420571831142423293094843009533866449640140617034275823120432331832371020532963513930243948243399664887521452845960286445647736778208464602785848925334556233349185392708204303877544549784008362682812709228947009050486471717808886706658767201793625114348768188573003135453933303957880409551041381109485500054998672742998168929279746253747598596013254777924113323309184165592695643945215566821641223292013732290222430228181125862452374677862123218975102021716137477647752875790142542285317965201396049927787327051094733079791214738661000444650741985688987595323882892580641867651088741680652835156312564537295727946428284502200443796174252643651712866204912448130442165331770430571345888877431727879887624201733730093437877352180790449083007029461871440540767319951652e-2,9.43560073755723925836540194685339455045038243628074219964022581979081087091498302354712238533777009093455701663451506061667594677716418535191527259670644116302759933413325698778839083060264572426823637188726604021946810206970424655213885507797380287303195281991922533138674289033917203060249746989238725689486076484337605410596780297750413611639015070389009338338737618295088171469112898965000858582507998422097331319396680713634641502724466841522882092086188097486215476375002668779015447825969970045936252536293675842499851663692375090852458473904194218988768120746601909298005585286520416740354727791631901499201960273663842440802899902155307601209936198016249281470214611617159577969009951769480804017352934087123370409144064839415048375275467269595150321312420672981543965204345990878639361673902612396488419150822601080316070879687867175756554538671608740335171658868974509675425170988250124414640378231816863477009845187836219769617075989106699986613976630063073282915384030829387580928037085809511581e-1
16,5.2573592127765884791651260658336128687457072683328478212758042199398237760521355452793504535364274292060854498179533914277020955648513644042615722651961163271323155917772200988429856655213761893132844062568149812268099688501261931266454606976454634116645561693746765438125115943005136218082452398865283786210049358536620986419102245487231314060844636994071614495221306555285853374364676005373585175458563122713868276799994836898275630736679166104279847896884784195031210650558649363289079318756741531613106624638476691273335695862961467833391278642062638191099008339720033809290359112858315801318584086697645657041441433140309060182698791840939143111047468940937219124677431770572741046792279943425850539268650458229380689638122862015692421609371687871527012973279130186374211452923842572727867891817474494218571019797349407539771743485709056037163324344359956823517626233753524563328958900139794195739547579338938864266587270253839946317360071716870166097806044418623500173023333498535908581482378095435029e-1,5.14263264467794201706428183527075219341877785324641112931594933380081193283047146963144231609443545825190792635454312795026722989119588897526337162478757613331818080167787834439031746593130835843441312165464801736879923025588007326521481757474420571831142423293094843009533866449640140617034275823120432331832371020532963513930243948243399664887521452845960286445647736778208464602785848925334556233349185392708204303877544549784008362682812709228947009050486471717808886706658767201793625114348768188573003135453933303957880409551041381109485500054998672742998168929279746253747598596013254777924113323309184165592695643945215566821641223292013732290222430228181125862452374677862123218975102021716137477647752875790142542285317965201396049927787327051094733079791214738661000444650741985688987595323882892580641867651088741680652835156312564537295727946428284502200443796174252643651712866204912448130442165331770430571345888877431727879887624201733730093437877352180790449083007029461871440540766539522051e-2,9.41202485952994290070178523050205349433629194023244319108312220888102884744034052307220195380764033245829823800449648445387795036431213059393718153064319929643272679997996939276168167571191651560106817080406234371875269943842520358686809990212050102771319994228528282282905284098165442147840202336976509829193341692010387258043920235268782895599288178583270535204949846555724011162285216233119516434065849559988898930583334836073711339462447818285528195053407445723388837677471038533651751256293894802589576400324491492628468674230050080508658149094294609449189645879283003932193177365251251249829727148788899036736036716049378927735262235710253170890419823131412948346075299565964600208125715381433412276645834582521167186536217220087226569685212125941593090736371781428562246084476680924357802365359488561272457444141238142172775215237034747431760652849988885559710405367730188638924344219074985898527481501537658554154944440669020601023063651136063967346379626727044507535935782771441156933064102744640081e-1
17,5.7693495680429177348189733637162796020927598562216923085948149145789357425540805069846155325537039278995055877476030976675252588620900156314068580752306985760533556212911914648946546296022041842615404781615935791056045001920431943840039385420771798305528062827373206479032322362202798065775843624003513570094427194011406714415688568766997099447198831082262888065964656677696209369323926031068591074711311681489302066855311059415762786783364473528605550367227630269831869874211444467598843305430656392673471903395037631823643083070976898724126077019046642182889090858097188091992362122477146771934717305196501935968041023462968545709588595384268433731853275894748148425831949921435960549799689339151465441753657460954703808938024308979175395949493454729106651659360305367672663986454173018992678563960534163614442016813322460691061804335476780255501664590461891369335485316961768448008212348518933988917000526805883031599575175758905000003797476044168273171902607704125070256008169005865871542493310214046878e-1,5.08811948742027522982144760842770223163531447435634204321304727098212568026588374727379989098919559944084669294384824943009409728784265255354140654849473278704580939229363132980434269577532095648296231560605484821955723759927678418207044766277900731691620316846119030127360136851802667421451475312329560903210163884102929645747952209120007307597890879270592991686114784009213293624700588664747536705573963504540907297567226225824199964507373135631247126114518307039961272113688259024529351740018939223262711889665138888293617457891646691109013968364624721581548341416386440419058909040695968879720032655403473265991438697512510389983920590665916695298077365038162145712400005491069896094315093143438386467016908953142570627986756024933959704918575654895282488430459744326767637668173584387397971543326140669383638932572233695563589425578418765084206209135219388563871545047365102959469141675477050836139120914381048859472052632218271060824935991762241466080265505196787074863265092801601644379894506307963671e-2,9.3908490411373638205514933182182241335998796266785915541481953840828228454867821165696768758052430149780949818268802777285480367525927235757665125207206349826270782388242364781612775972099045568566333072275514553968926739691270147425145218630754895451840301145153720231169340812036780256486422428211767623360935136578070175210877173363376849139350464395065580668766246852339788208137841884998627254006082317761861534354265165143127557706570918300588223484365852803417473182079783643489894674263180414856635780738021592342522383846693844477223365676610363574120378944487566904307515390611057776612469862688883252562641966519225613209994753676325241753628315940113129978896089205339048854433848136567945624676668803399417210234427364676592320818101933689171387429392211213626914008345334393139687703865356726003559304829973743096347990286184259740080214802791100116517057252625637493610160628253512830799741191950987028074857958514409498410712434465874844474176671519646125327086395450949293750273188559672955e-1
18,6.27318463083944923219902564908902553941394651651259213082142987544481765784539401453183140692118101287977608391278790709328263018525986844032964847010850828192414732231979861676990506785303620831169385534083200021647000209741226451746620170312526982239640521681466447939222574716623852729173203978292655684143823846982088586253850113196099362125732051255380154213305107367641617945166472259168033621360321853711441503647846571283270565373179499709967843474769227917916263126691091708795576592875048564367414806754613074344296122682821736510938653388197808429825191270339897622485595120409315020953023928009685152332412884306674859627199831556678067283813398757201192326438248123570057891257881485136612481314089875025479284960488894466831022723226155914720246922702265195131430143745591403974929047601702505061649572228041473997044019691975997053507957052979163516218376823559080928081154052999545031665757179324552797495964619853922354998294677858328114036585567724489518304580609412664078673541355120564895e-1,4.97967102933976335313901410517847382649346318333521386106825730919733301949544045090461496446620923526867616147960183761117441928117980595490285859555660267980310002526464309594080026098724775174766694337567499369386929209774232525342907896962471845451105275376264075129711280882728379926989448918114148186996982877572711686490070653872349520127250477264402991542907198626787772002934555684226732116253147487569708155213675436062430876628257299480364666638652389091816321470996730486619247770263072355592920495536405594576927100451072807950747707662609567472320428111336356205094667723202121210000949843390595121467426212609667858405110299983385071518386973584498700609961988109824210825297914948628884576659549093854806204388585867449343098320316540047431959944576233660490536828906060737228779485747255854524100462096749586561640718430600563497273963472686329928708309123859176365124868351904360865666252038552509627083695362245934399553917374961516628225381964844931358698917209865772170664283542687709336e-2,9.3719014420555904303205423242544052079137001522510859568566667028396338062026113465551135563023468745041524674211051500019649595142711620426821451323117570167813216406399737282357870393530402899335444479966337489707122337555734762051431399272127571004135150066957629582313232224527748888905019913612985864068225379549612579809085708666296691418341438705200623119100302649018296383137091577509340896844828811238368631205617225241245020843352626156198829161893897845216562778715603483544122913808817189674497749282893072457944012287273736067536622387273622991238104011529900962502493030410549108424609218199431780374610664628261501818088034516817955175633636756244007782849332899848541316311078950678327912604406503370689486449087073358937962686108368178369363149868743933556472588065831717931339231031483954049955899796042626827868554684924059085048514876612228078959933804946955215831566422303255912006083598182433727944153913281112193588802658606133614917710355465619501182659495371828599558330725300647911e-1
19,6.76352362765439056735518603544686930326815504010712813297092234450134708116595539332180198376056764725829089135415519745084257822837035238819373118916838918512438220778274485755840951524110864770871442929071655211306214837238678899929553982959666313677123205438161529048464845899083258707802148905819813643970413936625250235751369956142213648321076934630206305457414438887539860280152465155081197899365786675943689920506834360558981350026177197520218676932246720743423585934689721194634310449576272780062937419558701742441691428694121704100023325669596041623929080617449486683988625675535593350629534634844795577183479708437576365290484589577837862749142550720447276112469406717636030092609021823880017410820795211026842081393955530796730196659308193956025759646249533107304165950172012116169229358815503765924118116255215942178309784710518557688569899679417996075317864904998909778030072536964157210780420661072736783028845523805544481206290806537030740510245439503829814821609319902245835792015004379526501e-1,4.81843685873221298197343131759049325482032307150801229564971378664187673710015618624756239090520976816715467917917144098500401947812355214768101421381450625244435025667355082489388036931430901106777830833642076924426637587534689185641193487974113609589200629138789711289716853266151888267222735920722583557905022207833171076436687116967307844379837034516834577284971131434683733307081899030029170199027782198523771423396382713244526000352499824958031735532109735713218872787512803439149416373554116847399265112492337576226576007203282670942673471334130016045386564189079367560178520099814762699548320772433118071979260687306933522777365484085320491238543679606012755871378011491380512532860581932700195468879782365467745883670953994563608605200387991327981525833740700332071099141673527040061330939134302572748430285508781534054784767003653325831817056172262254004554380309589916205419374362996813616487287656907487165207896451659469837657808583441412386028559698150342883502803040053233016186542450215184376e-2,9.35501771418303974621547980366442320376085276108710028359590777151006213625709669725530107598803683760835947887288640600001069382538082361143668432416705810068088338328160651756038747120926809369503585190465149413312726439522403902535636340940828218799938231943489607874841707860343470738891118050301038930824064667045932954538557065903265940745623270951144265448897544020852729705528829646459094092336631062323783130055785225886080079284252248563501881011879097317339848682367146999387293796961985564947275065671345229737874179388908540561547417617778688695676518767454113138723966530912364911793025997839128342792009329754498821985715026005948709786500390100322270814545840369369277538513926711648905620782249107732245739017594731286507426098769366223278882047185204315354845228183924760999727690105442396815395659942108695762675046000871030306314881884009090545715096575482904688578576486550128079080573554296201532394200875122126458741211328155927341565023575002139685740855132959031762687848597357153257e-1
20,7.23516884769044588390304950161427000081203796930712204877238690863807675864292103502003444360620949171286310243698494027135829704755822210335891783850101850829039041494579923872435786269064666167252252006545127774505093325998552332520988246211216340831660610082452246502933701168414667556595639588046397632508605828488765645005110212369897969634873798416669786146741733658765593241033120460766672501043287329729399414806939703234379835859988490510570648188541791101348035287984062779812582334262129599496791863537235873671387345912360919220544725950941802004007866418967650533413729666625387048635460726452641819187471895537946461713367411895350624766465659754082214409640861809879342846100992608827234695482316362717475542885632369088573343592736386955344498877520843738350824360324548326567065826104184976770143912257340054156362884240000120302232914174140600826460164171338721479934641230834661512921686646892481560988933895778323172686602538043309080867865196724693397257627857243852139361498563588431809e-1,4.60612611188930643588163535438093835984566172091170537638375235009865235350470841492320264584059535794774746970502506848063144261881996855924780313811213916629711686279896264157328245572092246459103361733159294144734085768883451160868434019355347585135674673733555646859997863148823863005256721165847662013615275768231015661245823224335345383951937152997448182584207820264130589841287137805634844334746438056494068745338743497575719082243267808058822774859976538294339889650348653142175476887563163293748387619037373780370857681596539203946639515192743491097630439153239883105059683537915595436070825307370360155403266589861267785950052985028401426017501227626098401209744772706389607206873920161445357541824532883995475596342852019916461040218990712892637192754313120660039600681971564145579049242085475321414708283471900730904616473487569612627336226675753240817918213578663795309902112436152825780244548005475859001367723138241290347922063471229180938627144183024173562106970371026771103019966578859688199e-2,9.34004436122510957900230504977080594206365214460445614508750463665490248457008801461270208073407959900892289869922062464296712618898827816691036802923779985766966789374510495520116110696397038344536040621908877804443068547808714494921855087314947107043332499175139293809830454832173105555293217919670981626502938436397984685758193375405172422868540363596419526681799448747297284051706760302893343361570710441627415796217542460852656735557738805721578531892227836571120030843525868527570707157778043246049456526555629010794641835094371594171678116417935710522859068464025649866584144484329847599653436939209158367681013554614189482536366150694095869703135904059977255520803405368468810950864845761586556695651494284982174711192732267653545419876002412488348555001022861560103153219621557469126279565701414895481957614826889439343895664280913054772462090065806589289294194214224368487703754483910747462731657345816017460848364129032683312213928106881987556723214737290416082687837532697688453360308437346379067e-1
21,7.68312074071009949632084896655536397082089003465148552726371741456007454309489189315570580048594951290457929153517786992938092290608617177543652015769203542911042759198127015105134295605818189840054096838699626367436658747426792795998552393827135490483611025340828030767386209684025287099243380885210368861852521519493318272496786957334760596035747904763410335956559790473503195355874097231205847478120799825204163128107805718728255661639041935494842352645922379077595948610691367018954503991326878970767640897308876380753751043211960705297143563327593392272591273285921088548506413326610918594939561250465153871273944608246506988930564948316281386816047305687074832054124180364516370122662232696188445141181454312520979198287314869420812721865278484030516706009640816931919646097101370232797518597098345931244911105061863810932076478248421760046044875236319549187889752861512724566673292114194953724557209720205722003053580051074387355638979662459816349493714524659072081192083694716594288002679299524888372e-1,4.34498936005414899011937653575628512883766643717726720061110649410767911271307471239775167548195526651077388009769604703309741815412979362130644353884910146178377014772386112365642410546362239073054334073028979438538212977653601849492022714679892365437775630977444806105566264596633014885869563065431717852830262642708178068232713553785142831906794485374747088204628474362827494846622053332784442655023285040567772496530398524595840238947348835011086779146733539192606992068663074476054227028042610507934393020321925777717627438676983672065641243420764365755925596330367988601026267706124911787764350137443600536463117177901338640177455625629695876152437328726895105876830998650426017156402575335706892686177756586545698469478289469568334357241016496831613008410219493309658330452031427850543910140449745382914775348806904041165501310036217916316250621744030956795856239775215052875456517286353863013532921292121293198367252381536992484469045802291055052088798079566802277706922280269213859535957349194386535e-2,9.32684068349126469202144654335400810987003275279548931787261643925277824669501213611104688533140260629255204214736125165208166807335331455010364927060862463966121898728989807532834329014771281757673649395829312539531274544168381547642711042705162027057166181151683131288203020100183292496343885939939185175334095848186968254753107544299679330049577561052612746612466202062281504191682645897651408936019619277116391759649202923821332560570786369610369573701123002910259092380808981946317970432387112466961087832808100603890021050416880949336349303691890334785456793105585917386997223633218372591375559960717703115449102038175863497816871385967446296943340480349127576018539330771684493835255650629209787978873998643140812346846014785873040315193308668579909033372707519237551750216222716189639007054592241123182600480558500074941704908608051280381335122417001589524046338846673369710566375717173375603831367006973572748883096986556106426124835130843909060917404715179304686722955001352302880578738705730360857e-1
22,8.10263091494621430570238778215594649603682346414764066297525585062167657487444558870576292227663910532393949980687403347511278313871106469300737875763437415060979481071271403702274957729823165078050597847279101144417792661843339518625814308918726330408941327854691696801253901771244182313146256459706793219907906479230670961646668038669780641831982118501724195801754982221906720859253245496626012360158940153713354564918438040547285423462219126913692172557955418013780728590585293251121129781975421428083652491877456580645991443731956306110889802167694639449281887678759623616916378643237299962548210560149736396566500035683340608552037168603432155774976769417017160720992917251175145329101903494677168870958452545413696439797693983128266816458455771945936416535036258059300695663251620647186039156245823153898053816025247089646520197016635424791152101203741731041790343326060846360918815632499008973108325980888318188870946190298807879990841488729594796519968029784313984879782508777163952359751081504544334e-1,4.03779476147101076773474692302648654379464018542196499451292968530255902835131728021062013846089040403747080737004809279231163989814643768177631789541803743023036543629002516163883799573227183978671191714557165898343486745902907233483794761315295097249251832793428408249255944545981630181176919485097168636340605605821016487463878853398033086809966337658326488782617613544075538966221306735769691787991030179112110906209772622556739232308166917883150629100580020154977622105097987065325985391899379143784559669496157139490842021730016359563157314745461909052263983556723504331711310600335304329822493447545430834656052829459684610262581970977630233970894671797867185379187992194790641661212740702279365838639228154709459223219440728105801611658011841696348112843772188366331389214121995879966826477941159492346011178588317731443161166101251643042793098102116399380532072798596476894242597207778125743704365136348079047432792259922056972660795387421585532423358605600520790929747824706408191722738999928690254e-2,9.31527974249752575891539633582486430651268028220992690717404309666060627639573090391474926185121589515353026773296091922506141193244336738065812772271923011445762856159861137815769858019883862343659546436969510991171156915791363439356124897939262281386489483770075306513175606321132188409194884857462103502729160033213097993213920085059505311932740836060157427459819185892861343461218561857498886253417239035820171763739753557339002261589039953133513825725080563738335162821926279961500040937954390552434473495851143889154778920068806823960933709377075059347071662748298631740923971795151364716113902305349622762805056493905192181124927311747994460448777993800338020447759777012489334932661291852049007302594864708787693573182937139895106983549562902371969588837803088673443712669827307183960471640125260456056715742706871553076538894970506390969666032271260220673640866889000124620539650550049589715365312585089257638886517496119516030939472252261919600336850204967132029718345460423967340829267567330841808e-1
23,8.48925247396657898466146194013320034191176900326977328189861423369988360621579980347690818220044523452725347199706704649719631326683628778163634253873732691227752701405074066442092988975638025654178529011516780450488959308046852001481195114718108693077022137578787210412309408357556746831001314699189546705522737827732105253372293099757002113681502553755075101428901744363034714902740418865141099957122697813320075112242473112729725382145712271699621035934945822738345241392428206991047520748686401425383550091517281202658693355914846355929905618262684175804781443710887041859406203345090879352336422274569302729900122610818526311587797459649829727596122188409840660741403355652755093787806877385996927325044789480111472411947618458043559119746109469403841739728227287396254790955232648296775028922746846809395625389167415110280786609886934927586523669978044923473512019373289064459257595632306793273822904198001015743034519825395755396938832336989743703885430880157828851612236413735119534526275303933706376e-1,3.68779873688526031341219250110953670768852630185247194706345911872996996573176058552006763583190916350961271184413150551527058170295245047737750302041544282870927279783528485512151846282508913879694414819957981711610288209440936468085626374129183482555473528398211677237200455864051427572858649356407598066665758188200030478059194998759631517292007154398612370249393330522332878645202494847729254903836261523879091890345993410576475447238119512519034914465044431824026759798687731814056674863167376950734914132422956268184967335547558789272048383374481627364518459254597292916042852120143453017926813494723592065085471896566646595800374717810417106760521578860572568315893650474893244394902269742987307627974732204539398431695713209531926583973754220272281025510229172336778325431625360317395288424857211477544680618744370381883060760411388203291994580397363363002224374808658145684735846075623151979601056753306486838833677734771757641345381397549447078188524105710933785013773907205602622768563066115330363e-2,9.30524866911441895585759645839561649378847990586281568107116097598510859546708399724903329116795925323804935880651485018558750287831963960343495248164331831876784002717401653730181200481416096966813929446120275595417175114528002081173957098770680132577111073011240290866503722621222179126251639125707423057632041308666508739945328548103295796371339215320740403784985203985875376318727698978247328369072296829855312536007159034737463058782537284308726096333114528172008831327352568409723608543394017681633766335600581533463655834831108438868461556228204896454973671223557521862807239676912900982684648474629607861908348745771081878616829650908961997376837963281566369333317164202127264606102017348823269592460407133197013487140305412804197387285197105702544731043839647908287999765664672507194767449685829639266688342164614544368501032355874947962031794410764409459483386123618237972126003116095390274852703336187059872761252589049048848150683330196956697425456895578773937913581109876618057277367973153983617e-1
