j,t,w,x
11,2.7648311523095541160969504983857299991879620306928779512276130913619232413570789649799655563937905082871368975630150597286417029524417778966410821614989814917096095850542007612756421373093533383274774799345487222549490667400144766747901175378878365916833938991754775349706629883158533244340436041195360236749139417151123435499488978763010203036512620158333021385325826634123440675896687953923332749895671267027060058519306029676562016414001150948942935181145820889865196471201593722018741766573787040050320813646276412632861265408763908077945527404905819799599213358103234946658627033337461295136453927354735818081252810446205353828663258810464937523353434024591778559035913819012065715389900739117276530451768363728252445711436763091142665640726361304465550112247915626164917563967545167343293417389581502322985608774265994584363711575999987969776708582585939917353983582866127852006535876916533848707831335310751843901106610422167682731339746195669091913213480327530660274237214275614786063850143639967593e-1,4.60612611188930643588163535438093835984566172091170537638375235009865235350470841492320264584059535794774746970502506848063144261881996855924780313811213916629711686279896264157328245572092246459103361733159294144734085768883451160868434019355347585135674673733555646859997863148823863005256721165847662013615275768231015661245823224335345383951937152997448182584207820264130589841287137805634844334746438056494068745338743497575719082243267808058822774859976538294339889650348653142175476887563163293748387619037373780370857681596539203946639515192743491097630439153239883105059683537915595436070825307370360155403266589861267785950052985028401426017501227626098401209744772706389607206873920161445357541824532883995475596342852019916461040218990712892637192754313120660039600681971564145579049242085475321414708283471900730904616473487569612627336226675753240817918213578663795309902112436152825780244548005475859001367723138241290347922063471229180938627144183024173562106970371026771103019966578666438964e-2,9.22742979231727270480119836245846597380074637527654209332476860645132735212909225402062178353445261584028377172833067757927971213773483496475065912399325138562609145864917451414573403233379828787357992315684915318616755081036307980649037888631753901139674934551298082170808575872888080697812861097542806519788426811328093527957503055239117819435549134075433164814868926709969918519546575673979848419739088312110624386248688106266457563464788127815611580014879807034835878149632644282565136896777160026124770891236014018068563401469938757035620562208221214467887195727488873269575241909932957736208013440121024533372081723187308071416548212180410826971559896842338429558494538374106376420032288165695754674784015991532371042499724323399140006741725034538613688320474948073024368451817547147972517443404971114792012658787877681405053393999632904265502588348863588130836149459570365117083477176741470991830653340265333514079469833910286393656171646431604810786435307765523700557123244736432204140719502299967063e-2
12,3.23647637234560943264481396455313069673184495989287186702907765549865291883404460667819801623943235274170910864584480254915742177162964761180626881083161081487561779221725514244159048475889135229128557070928344788693785162761321100070446017040333686322876794561838470951535154100916741292197851094180186356029586063374749764248630043857786351678923065369793694542585561112460139719847534844918802100634213324056310079493165639441018649973822802479781323067753279256576414065310278805365689550423727219937062580441298257558308571305878295899976674330403958376070919382550513316011374324464406649370465365155204422816520291562423634709515410422162137250857449279552723887530593282363969907390978176119982589179204788973157918606044469203269803340691806043974240353750466892695834049827987883830770641184496234075881883744784057821690215289481442311430100320582003924682135095001090221969927463035842789219579338927263216971154476194455518793709193462969259489754560496170185178390680097754164207984995650204151e-1,4.81843685873221298197343131759049325482032307150801229564971378664187673710015618624756239090520976816715467917917144098500401947812355214768101421381450625244435025667355082489388036931430901106777830833642076924426637587534689185641193487974113609589200629138789711289716853266151888267222735920722583557905022207833171076436687116967307844379837034516834577284971131434683733307081899030029170199027782198523771423396382713244526000352499824958031735532109735713218872787512803439149416373554116847399265112492337576226576007203282670942673471334130016045386564189079367560178520099814762699548320772433118071979260687306933522777365484085320491238543679606012755871378011491380512532860581932700195468879782365467745883670953994563608605200387991327981525833740700332071099141673527040061330939134302572748430285508781534054784767003653325831817056172262254004554380309589916205419374362996813616487287656907487165207896451659469837657808583441412386028559698150342883502803040053233016186542450215184376e-2,1.07925997044449468363288593094826747272756652703181076963060357251952108724075621163622313140950877227019515181452713391601097749833865015915883965165527229289298408602966190439658800637696403524047114601989193539948067801906255374343542733002705942359929668992854438787788764420757660950786157577023834025233084651367763303364618951588068832080808799094620973584308370141148450376655014413083010999737852979775870163810886203730388696602261461601090130147809781854285923340317412336270413512361809742791641460010374376138111820710217532503428937897624338629506463440894972890949611344695252328972034653782177618318799729114389126423143370021489577313892425165105286413501264436356769100539021859565215672900534434640485907127569723317433477442459002822956269925045264720722183043521702314082986733519938698651224093240225886637981891221132531705750652020281480120928242071005050659821088151144686662727655791102627298821157703678852875458160324689319602394450316033009817443378265480390938081195224989753371e-1
13,3.72681536916055076780097435091097446058605348348740786917857012455518234215460598546816859307881898712022391608721209290671736981474013155967035152989149171807585267768020138323009493214696379168830614465916799978352999790258773548253379829687473017760359478318533552060777425283376147270826796021707344315856176153017911413746149886803900637874267948744619845786694892632358382054833527740831966378639678146288558496352153428716729434626820500290032156525230772082083736873308908291204423407124951435632585193245386925655703877317178263489061346611802191570174808729660102377514404879590684979046976071990314847667587115693325140372800168443321932716186601242798807673561751876429942108742118514863387518685910124974520715039511105533168977276773844085279753077297734804868569856254408596025070952398297494938350427771958526002955980308024002946492042947020836483781623176440919071918845947000454968334242820675447202504035380146077645001705322141671885963414432275510481695419390587335921326458644867542844e-1,4.97967102933976335313901410517847382649346318333521386106825730919733301949544045090461496446620923526867616147960183761117441928117980595490285859555660267980310002526464309594080026098724775174766694337567499369386929209774232525342907896962471845451105275376264075129711280882728379926989448918114148186996982877572711686490070653872349520127250477264402991542907198626787772002934555684226732116253147487569708155213675436062430876628257299480364666638652389091816321470996730486619247770263072355592920495536405594576927100451072807950747707662609567472320428111336356205094667723202121210000949843390595121467426212609667858405110299983385071518386973584498700609961988109824210825297914948628884576659549093854806204388585867449343098320316540047431959944576233660490536828906060737228779485747255854524100462096749586561640718430600563497273963472686329928708309123859176365124868351904360865666252038552509627083695362245934399553917374961516628225381964844931358698917209865772170664283542784333953e-2,1.24170154142877912293209344606330663206959029858337865387631472512724109794301887942264572991498463770994114693655198289851124030418621023445457068663702718217343186248590484859077204501868245040719228624345785795545339560203925703512094635098475532747597506169143442139274060860451550709648736034959380793966962287720186759606936335643691116492462936446728619617298544704832099260096621847834847119405638351397943132769468660074761512433911556717221868884868251294681654139851644866898707287585286674106750392824637179484513343151488441192561156500652939577079763945653168566505826949944020332361744109170589175352486290927678218013695870863292828419770334063775040107181659180342228569617262270015833212714184137009203774905543052127879591066869455633533375029719704613724948598924391686746448007888043321440612940307923617116507399832415300888506329161428617625825772093916238170380092131327147657087464311527267050630455783103316519032179561534132946140671147537413037480582667358232448822641413119847708e-1
14,4.23065043195708226518102663628372039790724014377830769140518508542106425744591949301538446744629607210049441225239690233247474113790998436859314192476930142394664437870880853510534537039779581573845952183840642089439549980795680561599606145792282016944719371726267935209676776377972019342241563759964864299055728059885932855843114312330029005528011689177371119340353433223037906306760739689314089252886883185106979331446889405842372132166355264713944496327723697301681301257885555324011566945693436073265280966049623681763569169290231012758739229809533578171109091419028119080076378775228532280652826948034980640319589765370314542904114046157315662681467241052518515741680500785640394502003106608485345582463425390452961910619756910208246040505065452708933483406396946323273360135458269810073214360394658363855579831866775393089381956645232197444983354095381086306645146830382315519917876514810660110829994731941169684004248242410949999962025239558317268280973922958749297439918309941341284575066897835746699e-1,5.0881194874202752298214476084277022316353144743563420432130472709821256802658837472737998909891955994408466929438482494300940972878426525535414065484947327870458093922936313298043426957753209564829623156060548482195572375992767841820704476627790073169162031684611903012736013685180266742145147531232956090321016388410292964574795220912000730759789087927059299168611478400921329362470058866474753670557396350454090729756722622582419996450737313563124712611451830703996127211368825902452935174001893922326271188966513888829361745789164669110901396836462472158154834141638644041905890904069596887972003265540347326599143869751251038998392059066591669529807736503816214571240000549106989609431509314343838646701690895314257062798675602493395970491857565489528248843045974432676763766817358438739797154332614066938363893257223369556358942557841876508420620913521938856387154504736510295946914167547705083613912091438104885947205263221827106082493599176224146608026550519678707486326509280160164437989450659040486e-2,1.40827301226561266439824415477239213382817082827845858426488627844515103440345564944908849476152065912594848244164472944932919067699065917904868388891438056684044873219587653434517491077172995616586428298438625046683646444018704318154828756428603514066704812675804257444775340241142625882463331667387922284317484310553430650371933860467897715998411941880072660111171568490470902073781870703786643720199047711999187095101598954156611811162726672531965586618042227198103265051354579808624168170336689765052751532554717189344486178730676301010023568048182942999285114909914812532112467970280249729833815007172598631290538104801114902412539545476852655353414291071452200824853894243986751322384177164057000263631393628716134612188502037885574795354964300248909051540219522049704722416272901041847133090210127090799675538665420436648671555371681498717310971834600258590427157000305221321958224509540633273679316903823699701002904522305743292950632157733371565960166085587547903680249993770161501319866745147359155e-1
15,4.74264078722341152083487393416638713125429273166715217872419578006017622394786445472064954646357257079391455018204660857229790443514863559573842773480388367286768440822277990115701433447862381068671559374318501877319003114987380687335453930235453658833544383062532345618748840569948637819175476011347162137899506414633790135808977545127686859391553630059283855047786934447141466256353239946264148245414368772861317232000051631017243692633208338957201521031152158049687893494413506367109206812432584683868933753615233087266643041370385321666087213579373618089009916602799661907096408871416841986814159133023543429585585668596909398173012081590608568889525310590627808753225682294272589532077200565741494607313495417706193103618771379843075783906283121284729870267208698136257885470761574272721321081825255057814289802026505924602282565142909439628366756556400431764823737662464754366710410998602058042604524206610611357334127297461600536826399282831298339021939555813764998269766665014640914185176219015919059e-1,5.14263264467794201706428183527075219341877785324641112931594933380081193283047146963144231609443545825190792635454312795026722989119588897526337162478757613331818080167787834439031746593130835843441312165464801736879923025588007326521481757474420571831142423293094843009533866449640140617034275823120432331832371020532963513930243948243399664887521452845960286445647736778208464602785848925334556233349185392708204303877544549784008362682812709228947009050486471717808886706658767201793625114348768188573003135453933303957880409551041381109485500054998672742998168929279746253747598596013254777924113323309184165592695643945215566821641223292013732290222430228181125862452374677862123218975102021716137477647752875790142542285317965201396049927787327051094733079791214738661000444650741985688987595323882892580641867651088741680652835156312564537295727946428284502200443796174252643651712866204912448130442165331770430571345888877431727879887624201733730093437877352180790449083007029461871440540767319951652e-2,1.57713873174021801624305393319469172535671574038385210389669393018231560375697286361242193027461371888362465356673721844801164202638199944137244312326152438618142935558254488154584313630246109180533419729234850383387665303118237538125717108307120840202555101500490951927541709869279225431361433741539065501516743140004378873376528867036572670046459341818462005105703238617802036925821933936347005862943579663959077583013202659844890097549001457983593452076678609199361420321309183305265792617088069750903908233988210017308623708805812220551723541469445118988321300649643875231441331127816614393639858793789993667209284992533798646016019285425048184475770139597683248997442292544937106626230115871622743009768881690521922622892973444811524691027548546335599760985750514670934353952774085085751305805742510064522185629989157077730825481634136463966218026799549278328359952618269487576215937650432231838394303160587561018256916130774206853939657779668927552693082966221952321386546051005224152844467316164254398e-1
16,5.2573592127765884791651260658336128687457072683328478212758042199398237760521355452793504535364274292060854498179533914277020955648513644042615722651961163271323155917772200988429856655213761893132844062568149812268099688501261931266454606976454634116645561693746765438125115943005136218082452398865283786210049358536620986419102245487231314060844636994071614495221306555285853374364676005373585175458563122713868276799994836898275630736679166104279847896884784195031210650558649363289079318756741531613106624638476691273335695862961467833391278642062638191099008339720033809290359112858315801318584086697645657041441433140309060182698791840939143111047468940937219124677431770572741046792279943425850539268650458229380689638122862015692421609371687871527012973279130186374211452923842572727867891817474494218571019797349407539771743485709056037163324344359956823517626233753524563328958900139794195739547579338938864266587270253839946317360071716870166097806044418623500173023333498535908581482378095435029e-1,5.14263264467794201706428183527075219341877785324641112931594933380081193283047146963144231609443545825190792635454312795026722989119588897526337162478757613331818080167787834439031746593130835843441312165464801736879923025588007326521481757474420571831142423293094843009533866449640140617034275823120432331832371020532963513930243948243399664887521452845960286445647736778208464602785848925334556233349185392708204303877544549784008362682812709228947009050486471717808886706658767201793625114348768188573003135453933303957880409551041381109485500054998672742998168929279746253747598596013254777924113323309184165592695643945215566821641223292013732290222430228181125862452374677862123218975102021716137477647752875790142542285317965201396049927787327051094733079791214738661000444650741985688987595323882892580641867651088741680652835156312564537295727946428284502200443796174252643651712866204912448130442165331770430571345888877431727879887624201733730093437877352180790449083007029461871440540766539522051e-2,1.74644663733553106802798129464722662567496345574608408338516746708345292374260504051739310590106617642285376609813001098061705606476591578675293676777368634050206725833673063935383563445116052450347935250955672173651892433464225728789943722360107752187314548735567556835675505608347236085886099303345730091450670062825452959744833228294156437537249011636328054697166611504820561366856580169349261874415383744566860159632190751369171136134013359918618093045478402103120875521393307793797261206013607673244759585399709063566480469386187325543678879219701508327789533059709483741350798824141358828368973552172166130869123941582682434820773013483925160712064061571961636774233397001338810294276965305401855405739930215802267124049143433990800646858680087446226743529676002301600322738194488775186822590561878505082971200708808167152841565008707694851555455478190575945688614683580525153133363310856619448464122326302634739126324563438228876557709459652089856414087877095456251287973730576506454695082738074197024e-1
17,5.7693495680429177348189733637162796020927598562216923085948149145789357425540805069846155325537039278995055877476030976675252588620900156314068580752306985760533556212911914648946546296022041842615404781615935791056045001920431943840039385420771798305528062827373206479032322362202798065775843624003513570094427194011406714415688568766997099447198831082262888065964656677696209369323926031068591074711311681489302066855311059415762786783364473528605550367227630269831869874211444467598843305430656392673471903395037631823643083070976898724126077019046642182889090858097188091992362122477146771934717305196501935968041023462968545709588595384268433731853275894748148425831949921435960549799689339151465441753657460954703808938024308979175395949493454729106651659360305367672663986454173018992678563960534163614442016813322460691061804335476780255501664590461891369335485316961768448008212348518933988917000526805883031599575175758905000003797476044168273171902607704125070256008169005865871542493310214046878e-1,5.08811948742027522982144760842770223163531447435634204321304727098212568026588374727379989098919559944084669294384824943009409728784265255354140654849473278704580939229363132980434269577532095648296231560605484821955723759927678418207044766277900731691620316846119030127360136851802667421451475312329560903210163884102929645747952209120007307597890879270592991686114784009213293624700588664747536705573963504540907297567226225824199964507373135631247126114518307039961272113688259024529351740018939223262711889665138888293617457891646691109013968364624721581548341416386440419058909040695968879720032655403473265991438697512510389983920590665916695298077365038162145712400005491069896094315093143438386467016908953142570627986756024933959704918575654895282488430459744326767637668173584387397971543326140669383638932572233695563589425578418765084206209135219388563871545047365102959469141675477050836139120914381048859472052632218271060824935991762241466080265505196787074863265092801601644379894506307963671e-2,1.91435299554471217801272761739784963744358708982190505608072859024896543370784893610124363451321466997870119261338352579633084173648831787866965743266035331091754800143142932985554655196608646018304535392197680773853458465072072248948212665472358478503491979078609503475463865731350432679006516618831155149004700331217320001617481342469383232746726394811593297718495063306920887897235511244255504324292764114542073476315633603655769800360192943757748567213963676641882221465361812104199721053885675961732882663102051028503850971161149138668919665960061090081963338436984523137251620299737830619085546569133889779959565053604332547270832646358725613503559404854858938810103288472776587710017707528458453185493060730957159623292850830111417955782292549662384675681287587523929298759311543023071083728699451604147623020785004455989789611281649154129389373980965972894396289404703309620077382965798087991446732742954236809049689120164525262580150386121128529333435026697524191630502042949897342251510655849406456e-1
18,6.27318463083944923219902564908902553941394651651259213082142987544481765784539401453183140692118101287977608391278790709328263018525986844032964847010850828192414732231979861676990506785303620831169385534083200021647000209741226451746620170312526982239640521681466447939222574716623852729173203978292655684143823846982088586253850113196099362125732051255380154213305107367641617945166472259168033621360321853711441503647846571283270565373179499709967843474769227917916263126691091708795576592875048564367414806754613074344296122682821736510938653388197808429825191270339897622485595120409315020953023928009685152332412884306674859627199831556678067283813398757201192326438248123570057891257881485136612481314089875025479284960488894466831022723226155914720246922702265195131430143745591403974929047601702505061649572228041473997044019691975997053507957052979163516218376823559080928081154052999545031665757179324552797495964619853922354998294677858328114036585567724489518304580609412664078673541355120564895e-1,4.97967102933976335313901410517847382649346318333521386106825730919733301949544045090461496446620923526867616147960183761117441928117980595490285859555660267980310002526464309594080026098724775174766694337567499369386929209774232525342907896962471845451105275376264075129711280882728379926989448918114148186996982877572711686490070653872349520127250477264402991542907198626787772002934555684226732116253147487569708155213675436062430876628257299480364666638652389091816321470996730486619247770263072355592920495536405594576927100451072807950747707662609567472320428111336356205094667723202121210000949843390595121467426212609667858405110299983385071518386973584498700609961988109824210825297914948628884576659549093854806204388585867449343098320316540047431959944576233660490536828906060737228779485747255854524100462096749586561640718430600563497273963472686329928708309123859176365124868351904360865666252038552509627083695362245934399553917374961516628225381964844931358698917209865772170664283542687709336e-2,2.07904660461877906370792257798304450901986071387516578918699876499924214359725730542020576234876788242191813269851835166885622653336201261782255481305577400088180268277436556751752353371666429330221757913847614677183708310615914779331405477915124972131950761921588623740267042960960050149696943154341708822125935970677060897786009342445706262067752264786721174533701903752435683584452042999408525000300663806486767930287690610698795374306938556716839788674861930911808136704481484845227083841898382113774954871928328077952945307654377987992619478145863539393648012586173765115669787411597369926652116649959902164269880940920362803585972187206153181925832880594825393683654831964298597553488768016863572642875822595237037356727656728411970005853384181643301988276837798908111242457885811356571406068627935518460152152819727876492849666502534733687683219997611895632504640640377723217931423637196326169438666807277098986994642813536379652904284408278633473164081501378650040090736216982759712608545703641240822e-1
19,6.76352362765439056735518603544686930326815504010712813297092234450134708116595539332180198376056764725829089135415519745084257822837035238819373118916838918512438220778274485755840951524110864770871442929071655211306214837238678899929553982959666313677123205438161529048464845899083258707802148905819813643970413936625250235751369956142213648321076934630206305457414438887539860280152465155081197899365786675943689920506834360558981350026177197520218676932246720743423585934689721194634310449576272780062937419558701742441691428694121704100023325669596041623929080617449486683988625675535593350629534634844795577183479708437576365290484589577837862749142550720447276112469406717636030092609021823880017410820795211026842081393955530796730196659308193956025759646249533107304165950172012116169229358815503765924118116255215942178309784710518557688569899679417996075317864904998909778030072536964157210780420661072736783028845523805544481206290806537030740510245439503829814821609319902245835792015004379526501e-1,4.81843685873221298197343131759049325482032307150801229564971378664187673710015618624756239090520976816715467917917144098500401947812355214768101421381450625244435025667355082489388036931430901106777830833642076924426637587534689185641193487974113609589200629138789711289716853266151888267222735920722583557905022207833171076436687116967307844379837034516834577284971131434683733307081899030029170199027782198523771423396382713244526000352499824958031735532109735713218872787512803439149416373554116847399265112492337576226576007203282670942673471334130016045386564189079367560178520099814762699548320772433118071979260687306933522777365484085320491238543679606012755871378011491380512532860581932700195468879782365467745883670953994563608605200387991327981525833740700332071099141673527040061330939134302572748430285508781534054784767003653325831817056172262254004554380309589916205419374362996813616487287656907487165207896451659469837657808583441412386028559698150342883502803040053233016186542450215184376e-2,2.23877175823477652907604967977883607514163218374751744166700440345057954679611768436800955566480863312910139155387907507390654447915249487848591901500678863841616101599263820681843723507945227572160118913573030926091332063389423852578844367915582345850851296424217662427353437374647855209434650208994249693672957300882925555920210195393014327181710545756168527382204906991633320381677603612414863011236529056253502885620972502711617134347779644633084791120747933799167895484052308623689846579773122062584996936524200730698063941016587537830886006051177590185876314211749050720157365391849376905016255430572943044271245250623053264360428147165965530490243627106112226298306756846316441598609752795449886770711584550236369352478997179534631585519442610032199982762041512391567099655546379094907772072252294533201922852159763970711110007235558283952928296203513482559350974745197745886493508122338049265239679962996207010704963995627507568628641247344094967990065615380271532631915709010695803999230535171516669e-1
20,7.23516884769044588390304950161427000081203796930712204877238690863807675864292103502003444360620949171286310243698494027135829704755822210335891783850101850829039041494579923872435786269064666167252252006545127774505093325998552332520988246211216340831660610082452246502933701168414667556595639588046397632508605828488765645005110212369897969634873798416669786146741733658765593241033120460766672501043287329729399414806939703234379835859988490510570648188541791101348035287984062779812582334262129599496791863537235873671387345912360919220544725950941802004007866418967650533413729666625387048635460726452641819187471895537946461713367411895350624766465659754082214409640861809879342846100992608827234695482316362717475542885632369088573343592736386955344498877520843738350824360324548326567065826104184976770143912257340054156362884240000120302232914174140600826460164171338721479934641230834661512921686646892481560988933895778323172686602538043309080867865196724693397257627857243852139361498563588431809e-1,4.60612611188930643588163535438093835984566172091170537638375235009865235350470841492320264584059535794774746970502506848063144261881996855924780313811213916629711686279896264157328245572092246459103361733159294144734085768883451160868434019355347585135674673733555646859997863148823863005256721165847662013615275768231015661245823224335345383951937152997448182584207820264130589841287137805634844334746438056494068745338743497575719082243267808058822774859976538294339889650348653142175476887563163293748387619037373780370857681596539203946639515192743491097630439153239883105059683537915595436070825307370360155403266589861267785950052985028401426017501227626098401209744772706389607206873920161445357541824532883995475596342852019916461040218990712892637192754313120660039600681971564145579049242085475321414708283471900730904616473487569612627336226675753240817918213578663795309902112436152825780244548005475859001367723138241290347922063471229180938627144183024173562106970371026771103019966578859688199e-2,2.39184933549584641501263072033924197582650958785361442699823014919830981559632501693468009497729117148319596763511081338472844868673783453222837096954612931959550005226831428326907695080708174412258439927693627175027162456210282701656783317080206676639456220536765327813041022949542076624201773070060207374126618349785792824500943598899900815169035259771582948801656294851668917193927674900021462137518381882911824185299580304819182412524075243091044004169887193430767557454271642352549075349624526357621409078019234852468783462314051594630922539025333010362429242441357788078372164283847525232318483680032463136424922493431121293012144199810893966159597150733524750338745821986671439931154985211531904556442518398350425046108233179248052941318161529463476094561665490259637422604551535648202730495591436423616799289939607820817656182348433379575826969785793014667543524254430384663846044322758023299416625173768327080606634699742157191327861797530126373024763837408298570817404578905441511653249366775290856e-1
21,7.68312074071009949632084896655536397082089003465148552726371741456007454309489189315570580048594951290457929153517786992938092290608617177543652015769203542911042759198127015105134295605818189840054096838699626367436658747426792795998552393827135490483611025340828030767386209684025287099243380885210368861852521519493318272496786957334760596035747904763410335956559790473503195355874097231205847478120799825204163128107805718728255661639041935494842352645922379077595948610691367018954503991326878970767640897308876380753751043211960705297143563327593392272591273285921088548506413326610918594939561250465153871273944608246506988930564948316281386816047305687074832054124180364516370122662232696188445141181454312520979198287314869420812721865278484030516706009640816931919646097101370232797518597098345931244911105061863810932076478248421760046044875236319549187889752861512724566673292114194953724557209720205722003053580051074387355638979662459816349493714524659072081192083694716594288002679299524888372e-1,4.34498936005414899011937653575628512883766643717726720061110649410767911271307471239775167548195526651077388009769604703309741815412979362130644353884910146178377014772386112365642410546362239073054334073028979438538212977653601849492022714679892365437775630977444806105566264596633014885869563065431717852830262642708178068232713553785142831906794485374747088204628474362827494846622053332784442655023285040567772496530398524595840238947348835011086779146733539192606992068663074476054227028042610507934393020321925777717627438676983672065641243420764365755925596330367988601026267706124911787764350137443600536463117177901338640177455625629695876152437328726895105876830998650426017156402575335706892686177756586545698469478289469568334357241016496831613008410219493309658330452031427850543910140449745382914775348806904041165501310036217916316250621744030956795856239775215052875456517286353863013532921292121293198367252381536992484469045802291055052088798079566802277706922280269213859535957349194386535e-2,2.53669549527917345068443168080414822058583603897477111607500729708765559740175300768396311532432726132830405480909301787276755144427008922504453485100659448127332463945907792261525771555052716205691947633652215673767772768134497795167447709330268407130738856814008805363832925713186086364937710388057622201375305358285474995687794502750887030249292416658149957469644472544211063551856402108074367348173997081618586385372956654249995568685446506549987801601099331094442848354142809723094959028138542963163553027179787455228164278639240452803944723980529901303999978173069468837533348753259352794856567547504204661925567730348908575234220867386872706147971515739785421673634035714519240072968075705866224860129292566360938218872606531030299482076644796893986953058130709958381390467249466519673642243527295485364382409340350587050173606554640947782191165676994655617033254881313177634803642393171864581024975777321446014512478482482396060702467469650365685554439978181522683864773398077727296300760454772203908e-1
22,8.10263091494621430570238778215594649603682346414764066297525585062167657487444558870576292227663910532393949980687403347511278313871106469300737875763437415060979481071271403702274957729823165078050597847279101144417792661843339518625814308918726330408941327854691696801253901771244182313146256459706793219907906479230670961646668038669780641831982118501724195801754982221906720859253245496626012360158940153713354564918438040547285423462219126913692172557955418013780728590585293251121129781975421428083652491877456580645991443731956306110889802167694639449281887678759623616916378643237299962548210560149736396566500035683340608552037168603432155774976769417017160720992917251175145329101903494677168870958452545413696439797693983128266816458455771945936416535036258059300695663251620647186039156245823153898053816025247089646520197016635424791152101203741731041790343326060846360918815632499008973108325980888318188870946190298807879990841488729594796519968029784313984879782508777163952359751081504544334e-1,4.03779476147101076773474692302648654379464018542196499451292968530255902835131728021062013846089040403747080737004809279231163989814643768177631789541803743023036543629002516163883799573227183978671191714557165898343486745902907233483794761315295097249251832793428408249255944545981630181176919485097168636340605605821016487463878853398033086809966337658326488782617613544075538966221306735769691787991030179112110906209772622556739232308166917883150629100580020154977622105097987065325985391899379143784559669496157139490842021730016359563157314745461909052263983556723504331711310600335304329822493447545430834656052829459684610262581970977630233970894671797867185379187992194790641661212740702279365838639228154709459223219440728105801611658011841696348112843772188366331389214121995879966826477941159492346011178588317731443161166101251643042793098102116399380532072798596476894242597207778125743704365136348079047432792259922056972660795387421585532423358605600520790929747824706408191722738999928690254e-2,2.67183760197788460435368623424175925497717503646926238426228266386419632705846322809893309966419647412618691347943326242335438525014012005807063578225239206283544233885408858524978749357222878714494028877788191568345705260782403794432207252649980447186344967953102299897795777593860778723076008941431300003136867976469746023957140463268421033542552614612820606149947008740824076287007842572193351747226686111936635316913969840513372259741837060364567145777003777199146363914100617476938838202153978249058248509927250687053162296592870170068228461358835280000566469277702803267962399070017291289449522554687201212297964002004236447308301689460786574151495655219371662104913065668866084041255800201384495131920147015383883595031700633430214331885882570843948184444374766594650632892415639976371432485343893778408845127634877157688960722412479925432259615334886274486463126991492766981480697060236135540165646598305502306496103438053455512075239888034986744160081571148068549612718738575178393201312677035894223e-1
23,8.48925247396657898466146194013320034191176900326977328189861423369988360621579980347690818220044523452725347199706704649719631326683628778163634253873732691227752701405074066442092988975638025654178529011516780450488959308046852001481195114718108693077022137578787210412309408357556746831001314699189546705522737827732105253372293099757002113681502553755075101428901744363034714902740418865141099957122697813320075112242473112729725382145712271699621035934945822738345241392428206991047520748686401425383550091517281202658693355914846355929905618262684175804781443710887041859406203345090879352336422274569302729900122610818526311587797459649829727596122188409840660741403355652755093787806877385996927325044789480111472411947618458043559119746109469403841739728227287396254790955232648296775028922746846809395625389167415110280786609886934927586523669978044923473512019373289064459257595632306793273822904198001015743034519825395755396938832336989743703885430880157828851612236413735119534526275303933706376e-1,3.68779873688526031341219250110953670768852630185247194706345911872996996573176058552006763583190916350961271184413150551527058170295245047737750302041544282870927279783528485512151846282508913879694414819957981711610288209440936468085626374129183482555473528398211677237200455864051427572858649356407598066665758188200030478059194998759631517292007154398612370249393330522332878645202494847729254903836261523879091890345993410576475447238119512519034914465044431824026759798687731814056674863167376950734914132422956268184967335547558789272048383374481627364518459254597292916042852120143453017926813494723592065085471896566646595800374717810417106760521578860572568315893650474893244394902269742987307627974732204539398431695713209531926583973754220272281025510229172336778325431625360317395288424857211477544680618744370381883060760411388203291994580397363363002224374808658145684735846075623151979601056753306486838833677734771757641345381397549447078188524105710933785013773907205602622768563066115330363e-2,2.79592718247149754500488235502681016409163994118434598217686391066954088294364710334166412825727771929060254396499763271262203895701557264569791596600619199584073384023093120316722613622341761847360381583309744295828222695614753097160487997668847489974334686037623929982569894575587455567633145231928566030013387534839976304025918260654746725460016979616924926501917121938571484213373235859881113385717710564256162223145195396673346295726981959603056965238294666927361769245033980712175700506219903618910039234488849915774438841129069794713990524845574417195663761621018632143754202821023974749655328452723812166573999396510473473100881968280911329407624697873550929273668592991276732607464232432122246534059066684112601853286565713454495983209869733829554308333045872406189957230737726635366859868660967991383398995274858350796612233977239639952997162314949984861941051901897486157677519998006150381974879556369327240330065462059332333229031288482473498408394043583742174665047296453047469489621201317779861e-1
