j,t,w,x
11,5.38263260566748666877320204699419105502398133406748750402397622192128171024168489120772557090778107803499252823182066352220268912285631442355594358638406692474035651731961611028665748448398828931200106345415494022132249059760245282433873407752539859699803048933315461017737008155944869872798351954266647690713193774841454689093115063823832326340582216462464466653747546253729335237760866188755323008021374600341534797542084256153799449785614375968433569108559349828751169507789686550304721400422718983568343070868248709902066506350769736833862465886400535562803181822041664613814877383269417722542519385683107849759297941979857386289163774965819341084648738143424596267036747904084129539522836277278822793840680987792767276568015281468161978423111087333655146749989164537178444881511363632309710919050278372020610591896264751601682441168057738288348312410087882637910552555040342922628533730898137373492313738242801690606393650216008078651294315831428376645748338046005683811787215523794392307128065542772425e-1,7.63766935653629253490421659775487967459743225561892986373505249087987265813688907677862439182519529677200092140689391300575139839800391502765019660921138678777009601562457550259249519092253644989604255864169048942423965117420195872893893801980156887377288010260619326150341367763447815961214098933396454848155745138163763773021169820836391493494613947762689839342417700606351308313319286149345201906464807887125074297921327775261411757243770792370413332946319965231631084364097442136203220148416114306418229230451484650166880683807439561556778408660404225821673608720401828339438557132129598240444918292861291510417889678303230575775714574345166353493855093627332646008295879938840363469912723106081070838139918658130303288260027623073381416129974563379945370066238221515108660874375998896219983159592973367191230037291522079969940761608630408249697980654268390590603864349959272204103892535072207793011058105311149444625587126067982153264305552011274889537777301026824382804995471063312204023407406102408544e-2,1.19441634622972839964029388847530700854210922446057195400455205667328431406561205994306013488166676245736454795271831991769956958742244525612018227848301696515725833651223307900974337216328344506593813073726292015458114695111255341702879629288364798912401046791903660555268413852141018609770844577270959575024726463164626994707508452323655312801024954901360366793564585508445680027084345564959545042979201594062292286340829956922790740464301340362393608789903280049948495438048706812223532495437454640005416816973280928244872148052307335243399532212687551012334119665476509939356523261185415370377191621887294150866107544636265710969809540363154422250931660122961571223732098505786754767457188087268309918112359783501688763172098644579233630991416834794501675701444639240382046643130893167981538990683523598543413231091417576715872373497775394299392803880741388305906140088759465054676200658359402735997824553381583713161473796536641965704236890579138995961195518653575586803218094910030376213152629971709141
12,6.13892925570822539040248097684287312371544468841463736157317869603585670931777913897476062595484354015886865657802151087149520438206406067426365473655175511550604438544455076344986393465647582363958311511104176611874288984901683928799361733154770700640052653384279581207907417218059787642411362497973586297170460186882934548861526865921573249775260259733612685444331091488634769686208125623839296932108065816916837738752304736377618905481604200115629122008751510220767894197770523845257912115562843573535590337342279866728189715597288569371637184566793297247953946491296888758561894691963714810773858134043672225833383144190641495142046608648832143034860718874593829079479373031168577308328879121956035043513921199308105481610512712759240617938987040505013380936898289436809283510082257714886564681181972711610433084047973916876965886853293705244939954486585015163887040029489408807483271110122124438951596220890503888947054625716174494625459677473540595519066578678044976336883884407904403010289005103628106e-1,7.45864932363018733939143685009847183463399520406841582481056089049222112977933903469806630176052405258545692728366900343287838896089324715470861712333766023178236387114354780347401916619857051250377509869455851858585155001026658372355387394165970737159698157660031363844487330880872645982307610778519633445624297525376016930696960029635055092244555703543722187244645883062133875173659207723872923849017334034924012766986939459515291265681834701645638645313672103733943477126374922852168949954179914242739644695768547936371737137052323015320922834468406137026515522780734623084898228707910654516198426718124566034664891197571242531752386880266807200025840866833842044406555546503652087366182828058880402961147697453259997280129079214756017073935389738156325587494360233765368422147577000319302906989993998613297453524551414923451624001493947438340702336898325742457534390979778368446827956514235159912319533804289443804423852838799093675774078604379255823261521157785969360844360592868294133409899163524292215e-2,1.20645231384231165605389852085064855755516184239244533285308074695000410586886630528576972712401776095859483350183630262137524829543199966398920528355017152614664447287435000127230741137260080745733812478773845038113438341261884374293291356718313471706891418945866337811326167066553123771127211470289663629686426484180190510079693373579796515487003410500030283011656389205070393811813256039711070442148737980072507275833874174735488954067258725799247758986626936910290328387336490849642985639822656875228530523692662754503962728447495280927226007191480954035634553643482277061447133450425123998448261480058661154505844863198626673950721181278095489346203011583073981603566803277561842538760767689824718189944334913146316791689423759765351119386956634068371134187968029720179332769525109879957673982893845348026773918274185407331770036400252241145758473725315445633527760994477202724081106735480335284118045873849500060112279994038764528791595570300594050560857914961427492870044132353851145057886136755167207
13,6.86853044357709780336274088512463618697873160852841355913974306757822882186529763947947841817266689472383861044264075076529675053422213697725033194679903843831605813458034701607836837413510183159342273021684098595552712869020422293580868597370698226768622869373256933517661386184262143533289225877893064051863686479693295508134444649351209433400226564282039548443413516909038754375276155725109049379733286127858476285055993796393424325141042770285884743793239516610810196210362848978670321736600646270937200581310212893588200416153977156220740634545257278091144719104753012747789992605956664644053542270182203379536053502748357107498428600070026945493306037609804550925181710786844787254488661899237911401562622406997466671482673219400512478939691695416921295310751310717938825429642345606777622911773718525749275285692946922933912881089943826330837982579762597499219548910314683734955833997042411188670990843251034440191245340325136530378292625910661110931032530651399074563446312192266910041817014463726661e-1,7.10480546591910256646491625335824665172577066960101516686835414919140437489671838084746121416002913006653428683310070094701218636371091368618126862243794283810638344132961355313488462497334799287521184422514503711122815631798491878380128284723492804007019879412138411402239661710125374102651945871010789759092080364056905454215016499415387739873903228046412757151411058279871203251545574079610013101786300066687741582023441826021130403601432863633996746442660246721575544233304160929107868808408649838035396820338225468868680340553580583071076792433570621809202707746776458749573747349916268685429061424507748908880360740263992809614537333848902665129128895484951707471207431764283937599805099577528793946071749852630656928042876487975706308775996220240521170340085376748979813157457301479778784522784144140715506407320502480383399121667041601465255185215449731892388814484554864693589989695877543673040703871838533170021852631676336507386866235630905300848390867640842872497488421623673676320448652672715759e-2,1.21680847014509652964499471485915418309893302596200355513455292471906265853646428674937220657951255683417161234433003920436177840176537141234801760944229314515246099431711787468026218196869530001567584641280701247737258590321917738494580630250847689625492799431120447039435244696405944131645453824232983565310210226465441496965398345335938094102395228787380165326236810881207174162448795955815706551646155654788064713602127001575861149088338889622893383068508050314449390630075350690512980375466943125914642519698207708394348590127719003511068415511045946281624047220613173796975933643032126212430639813684579301791402253144057033718945677806507463305773045165536861509685465348724421812421363130474003730752925709778046419387789014198324240930457816863640460695854985214588108966873916139885468899195560790220192313214078108604608812268936824957517946719228428285190708217124471503218976809594189162098042310664615297154862326880721922107308185099750016003295351431043066914262652529714725902800416896712608
14,7.55433500975413549002182025477625499212745664601213416736174309947367485195382864072015841525433889599164715344217631178282627011284557395634780869322530300191706676983648240773345497828075705054579500547877243196306593337333910587065392087203816900335471252270983788727807574901776020110600686447020917356614110758941544192490643705816907602783975516690193784428398314977717524891975572811012716109015006619329213567831577710474877765044478493371101826653311430316744055283603544921035030700328661279328860543954403994720778955629406449518530121688813088575770889163347377495282012877810783830853925400113520600363387047057593611062622726882366852308252017547712444358566319380792304364596864943709666337827867955398142037068301812140905232095804225497889932801510737877162839005478737167099479046711192736338650628472324204759869509324680829713612288180368006093406301693552572825816988028250827485853381257190375076087429689429773834500464615655422888970977725795978595673686538260900809230455510621066682e-1,6.58443192245883134492472498740815674580552555734917634982182468544271782147404665717789875919863146225529900273181235082001584153037693524764662888445661009510105908331814398975708567625644020152627054626940131323918216076947701843932610970825511441292876768120861241937552295600908133702334051292653866447241057045386187933852185006753215272788211353797090958188171217202143887188537363202172839524739260802774642610716284078405604480169120166577942293148135827968776409783341022625509245179300816533984831156417376280540149401985072752998927841762582385256907044187199649571033991364021111957420451805830203642835898980951920470374810997825507451503218594755309551782182546504058641526614037561368721777309362382911732655630016915250264311038288580444357016764323365309114680699129396335599835311628877096663901207864441709963146077868452973173533998385020516916032989220349600324702053286946081828568112069400376827122997459380144049426784260589255516485041982839810292182498589077417499175543115402274958e-2,1.2255990733678636367273491272128184909337327942851539269673312924828636891183527266006388104882403432075921939845920509638850967119040159174880684741783036699838849146820645090631448741191753461419032038821827553459315147048890111087306054906990482132933372785486999664498720386991966225275122130613697128463057627137980813558165102789278277855588071333049133769015755186533861023722350297581762733852984783209836279578171756985085600613673102578520437353362828310027188866414742492365609121270091962659406502942296199089415182825606565097239223707851209520794995217702978863753029658551393017628256321527717256952571067984739067261646347699660139806186012995072332443283133774248532623287305582987094646571151907755892329297885526966735425620984964468872878319680528986046555098854706692437628430988160708797011157270436509016954182383377266809810947137966951970392173103611483819722626446241652385154085067195166043218104166774823396092856753789700348380112813105706207754332611566638481598000132163567897
15,8.18026840363257512726418348113142968371694558399684231969723311273270631292715066279351597747880653291058554688862978681020540514854601620272349736972182526866595316079324439707850623737829108098010268975892751585866379797510048527143879321443331785648220291914375000901941020349684848015641070811550376462147833323714879558064705156556363890685673773793195506066092327415998449551073531681591749323871729365428436646377579819239972880230702579264125382257683237982295544918798652588363694443870109366505084351455734183700231833100683738090667684615430358730875486925435694013684417077264698040816742030224272267353328297482339934006848799561413573510536217248043193342321748617659804226250674697776781904854344223316448930207636157048407119759809895833184161993806493145352738567327024104294200365716922732586428309152081111679986383810572312529997846851309536862691066623616036950533064660268777888989770115209742199980096604753393599363764572263367274821196926436496980632887535603882079767214350604645271e-1,5.90972659807592086561886888556911435025206097744843877234449760100873741752557581528643439129095087230313377154615829566943408968711049561271154878559256691928145459892844221002324975741607943689425901219594243165378849136408427569247810259947993887146191555516132354320929839632908736564539022028144000228301329651227825934203506291286873789392655507439407208676261706728205902989769619803598843207250995702599253948437343973648630999544293856568363971464247430877736972723106718921176114390557947114959612628584002595477201474022366994878487875014488363097290775765004703589612867397598763651761834682687750292860307921790013118034749823810589228002486223314312384841620237120138225180645943379072378624409540844612542331465525267604292543758025777276576863872066340764322049227856861920861860750313513359978538363581238475098042000021265530134350756771945921051578455262238716879524222218801463769770917118994819193721970924676904453039544602251392090706665641531523499796197449994755062364185632547664168e-2,1.23293683260843643462439948889276107713870134755181211757792041410298842901485154186190397641423358101274189073985258128758383536290259413492455954713243458542164731733357334135066034532629283353062621344973194765748790319044895240123453237342712094589887727559201443325370534254024863172547509726660036303783828410318752493495264812202232433002907623014065232767423105342779679488351074979898335325627691711790287309824132205213441358197507343120589957429159914310263079073411242058987646209964659206042796356705006406379106749608309801036435048469845371884440406669991930448021123447237133377788039709231109961287573533163486902971539650635177590306889767268013891996801286209495937267769505418741798700806091564174124611838294101858244167218127440817043564850111643096008438103456171803019389305899231973822602878335896711971011392100860608015977619707161760950420225648256743765757066466174062068506876865083896803180181087352548903188389545962057499710603551761222713938127054299240281751263885772432508
16,8.73165953230075396307152535177820795155365339784588222069772953034267677519077532340552056810323760306192450325838280748155715486401445339468773620013460709194861003448164448952942510477437150666072124267574597856045559315695480481670270797404611294098930076467862722745502783138958382504453714960137546655032900611410854238496747264491894909066843566923759716355726383840724092811651358013744358353820861474706860150452187033365947780337040854105146361184969131075207285099389393873845220264661197028286989767700524413632866293814221767724533349702255550131955500368936439045553019616443175974842249386107470020106190408828577657663817255134489336212186344136422158532918038467725910778230980933335018188411195065889119254725342633587877896103468020670494977438715926544391028589712186814075145959167741257013732547395485793442402360748243828906370592995425546351874846998961716754142092564611598660115382667039811379869668668754891860843214757177492054178870792034333217341201349920491808701076943258157267e-1,5.09650599086202175183750677401749380833458280116962781309858080984261610126971732376746578847399291068792951776274163296617203860985991473734055942897613482790792172740208381132380304561421191075072915035328503408977529658229269649126085002538609612461056192885701869862828725470494072641302454049923996906944774691693148572250755869642145298176510291699088662740974703167208585494516473653124967850089953774461438358762665336356944436828933715643992148660503638299825122771257669017610486470377303558750454192952785686236450264640152801634123505027693259043659486232111223440264848388143806002359577591860892382627742958278628783700578051290994970025084746467170301244753136565796346601032083919345369764890963520363950794110718102644570082599706684108598538204292807807862308603829237582234952542655264278233774309595010457929277553806071088183539899808277935027502345627853575096744707436402455590145101931765884396906706849691713851708211591744162793538496847428318504761500822828885920393333234595965324e-2,1.23892541987889636789250830265399746828606639183927052655951865243162592887955223102135797010069039590781014760528721862468960522961972535602314230479681436374353995687375656299980810333730457412060058804519579470780716669336204773904933016432260210850174653246027666032068756976466579232523898539286492865794679632956205248951436888292128835960738533307266094824507975767751369013520223777170411681792754179493555117205109940947331276447309586570119429953187837699392167731758014658403953812915512399112068709838164917489737144011762117537535338469409926676041393578190024793923277155335113658145792276315445552381839560199483093976791126496296710883784372872826460079413697340839589371075301079488078061833937600311619399017592912791007678592870613899908919720969656638109864829199405220578887747875036416070593198835800063506617456933981908312080103933968398884941437762269155132241807489017096125331032969214640983021948695486618253625834383389386237060159396152336519308199555593190416239784476024930024
17,9.19558485911109411697264530850760342664814682532818686626246362766430546999662404959614670282978824610302110176534570472787213383516978057839227846393582565180737886019121123079218732838280820287742069632771641007519470980451935557397848723230040836662492196515205268279714069961013161120320575841522708097121463569501037580007408621433179029610281176556371623094798957707529619486928831294903197110779733192175955013718186922184936578554864769938442974014517163625903914748454133514622419481030131809497910432017440429484445807495325666017512468207374315517291735686568285085312842814474992808659633320301929010743905487813582953986482481155328720016666862961343134383614776360114944704263271378535520212945988025740148466425046865011203073133218710254036335914972608077590454163947153272764682543536363861333626298058325602529342167910904236973144678856997425424017330542399982411221908567434334938096134370650232369763924814632693449375322019160415135269922783624088366364493380161882056367788446664128183e-1,4.16383707883523743623790716110231030500889142915816453724410303928465414470397097356875954218954196745480580559663818852995746385444513911455111093849596593080350182195637568989841706545230001234968083470922072165079825385753630042701533653625944160969840232257427852965142083404433625332338013120519096575059242982198486466701243845369440023417568881869944116274546059920990087012574272100453037489162455298479265088937945164865099363574211859750822382523348645028564955433608807245145962092027376371731100749098112274017927995491211173980728280786523609910350983090579381057799665976163473629335465535001289936006897428917273569144411778682561985139957027380503882246088754511545950331304289439676284517718645278529612918858986265807307416597816971094016534250013593058767238282901619833587435054676315347453231920537975627392895927527693163010087945906133112576203091510668088074083821959900446918043939018602319168544576318771497964885721988915718424722640785015417220062023100811851870710953208338648769e-2,1.24365506198313270605663934542660882883679887223861474375069781744115532275072548080466278817718288214537379361014061082989856007767395256659974772380552217661401218347853404786710615273181441330634746925535258836638591478914396685832015530054254028024347383647503635700831918908715636890805832804873300350044060065511219945114141707440223570975214455983433002177360503549734301771777855484082300127982683853655930273787281868130636241176237574049521412303321458895567055925135147607772884530922974886965639666039583337801917648088575861325650605301190974925532859661136792381870094223285043164119206540410424657417517180644555524357174860798792017886834615766168735703760787660700874205458958688112576646738427475072116233583046309253917107616101921227686992965222449259267902922138500508903895419682961252026404640231708237872597886145483582718437368670252694615211682878843162272322566899700657799928197559669554318115209160773796067879997686727493093959379275218178381042615263559810766098439457767372315
18,9.56117214125662952933876220601649056524592398711845887397941109579035445604359539468222363096460693689380195877323013205868431691469418240606886553638208026964543086594399227191834575886501255656258025377180722649941171394456967001807788763082627134056064657156458112501335466289923227992102933681070233072837686756280182370219713664186946047147518731637458591209029633997072359369788098119223292043757537929512855854185450983864793436453327928181836437526107324680321411761613219051535266245999243053432998103135003125098573400007139287401271018759205429481470643586951128939090692429724809909231300931297707338434501155416909049928844765471862007170188037942281973805515065812227882409457966953608094899754827939864472671630998551028794919928408668588489188217070936746653789622843375513984005418514742442679630006995042923519439016350977840161582302816311825631197858270726384529968088615648028955121691908757164359207848260015538843477332205428081808281987583379413923247120649762850993645702753527001885e-1,3.13360241670545317847532675935208031758005382892181820497921727189874055168328393222818830284161017563016266997960366308786050453178528742652821817689686026087282566440478321548098912391641251411022268123114627575395981758407473611968148754334107909531969390512128495533720141611258328436991170607126677002813341551369458190378026388717438709141018077799814779706086533264376178658716243893247050242319921803204557911642736728997138869274429708222993709749684543803496039649715367520028382010738456639540816662075645176921028724176811446705818131335172569021891386317745712921242971883886920923124693236188508278465540212322092111091622102197639865672044780784902514008621106222818984010401134050422525172704550829342210484988319665836349589696117493467402983233843370552950430993640699163488655519636741758847066382047770017591145595218733677718810123200409795809628229481685934214787757995587809774375271545035739339097794513364595720868033027911994523840945069384737069619111295961448651202946950833741872e-2,1.24720013933897734105272047904686106940347630053704359060494108745506031574890417955211471791168824102928217954465819856308901046505294717953604171588678385096770579125585874993084228938617908295097503213378902741359698661076591632113499024535979198720782398620750922183908151548502923687766583548909402997852443316679668210328665760060590673229479516677242313282927776562835421707370748396586836604201351221785458551335561634811109280967485652116736495188695380674425437553955662767345214252801422867747557604436355930321246860763509408352878931007038157030915442959940964971041240469802699304765233563959065972647803858969552043690454528126817263451193715124783222041388836011620269878401703416271370858585055699530660383190361234203602568596437237383344396083596113120254560344526619716963884858911209585062583219311342796253336106951871167250601992179626593875262696680388469551192130178435684031960299150917492843911843461264996031073817364678021778826192104515249460459924125616174027895167090638698428
19,9.81985963638956895633833065598638610956030163903094428031768796946020790392191528490009062627982357815655217457982115264430205397297542095800644848692806272118136110201967246499656919159912645866789443865360817837970866895607309847389797852469578098835240112477444689758994522867830892563246532518671790499498344878488478780920688942755449890678526167864920156272917482613390770606793580404994136970072186413300003536972648394720794718718248454836982161130820836130605971683296794797244248030349691450457173059346887182276851929633552748231592227382246555004918958398475423562396222539016541424409852709074397646440234441551687888321145608234698636996321731505258881329708950218188637489803087461881984164165222219013051135804874559861087696898222384191364665738016070320658996487817348935338226385504887561815375534895868281036984833350848520970812254650943141272743680329859527199785175751852900132230465332467258784803009062348269323015274617220754827061150880084740238309947528639420143135225635651535785e-1,2.03007149001934706655199761374660549395453199949757684088034272809161483754936641477694603115221924880949128548375375113050194210294631621227635094781381521197108847811551380106596831957597014262152516641707332078036754849225454409293031085378254044123701319934567106822499168313667274061449053107822160299419888646887727988687540314802378430599821372916144273017054909560489077461628652859334715325549536221482333671368151073364780114326949596969737561061110414036642722929167182569206208832590733380722292062201116292354032617967211967278507214176636470154981456369989750989423130471340823780935801623608735520150276581652237414255357726405163895755493809615908880769200266263646472369146518441435403035210957618157869680147443705052286909236142552500564463534672451723863135597268274832219864156693166765351968710127715811504562026686477137614438573683493044884950985604980021516968951711959294176575278046270260279407238567247918151204067000406993197894874948265343874742823642854381548250337629178497482e-2,1.24961804270440617743286996857293543812281916675329109348899327992019946805057768897090562121768105204225906748318608082800941429785616790562647245648807538007292897641470334882329885146867950788682917354436503563934515225625605909154412443041312337839006930870558423639822166073317602100815220379639699680444823798386659605807052515715392453295650988899641174173663675750915668962838693581136086154333306836246354414689995261849859804490704935732984528986647731584498823329291537348277690568675736072976305647745122812597980666908382760777934743334452015310750517302449193656041555653049872870499724532864586344330661902000999470838074099099050911581020012441603066963476998476965822847950943667513618361362185068799424286441593546241992110680191307905862812380309563681842744214657018331088604179528480865061855862560205355306425156498697149001642675507948934839933269412122848418094810724721684131706587725780120260951132126181989512392482272793848637769207161957088058842754911989571965586959399419039021
20,9.96564299592547462393061194235660139111323565450827948074092065608992358813876890419724701248286104637364470173622095069007430193699388835619206839645183600923918169594173730722323396166072792449720606350675929229816432691987770396326460492133229887484014560463787991589642462406844306917639969821070670234858014774820455869924328776728236543467078172726334248401534804578648788010721398136197911343746548914129017182703059009323577637260590305983996152924038947871223316568037092631245022543282348459085845365609539204095313364738118599822131399354328307315110112948271263247846944671147957802352051608204237867457395843382775379532494297971509143922443929184432874508350550224264791890094063340174622623721933462150721195278891869191717057429123221762155603452318292880889678891469023667386891686246287761654066365120399697138025727736606361597373294051188724410401335905107692232651982491129638668872436081163067677780756013244315455865998697285603876620497698133948931631310680463931477750837066883585286e-1,8.80700356957605915593098117592640818107155277166836626217466333867420962981092390870155277107304883435185811375628500410416145960867835780405500482781056896403305297776920423249088029674130826472283107262536857710809073847826967501013707924799585159303584934403919771602593856118839932148725802108833244873482424036404787559935959335416741508711416351256852176584302282082298944557333065352404075036194344082616797632031645835639683097550227386160992086903171842978076709860267061838435621134026880131176218021127036390459113603038297025746291163345223588575270287894566682567119913288885786129897690893290134930901942999493686162558307313266663852528899617357660872214750946052189915449553424661890493623966135620611236383670067519998243482325414193316914722401042387536632604159636096367057219920250052722673291370824084167159669341016869821095831994766758087935768334779315585486666466452175365641500844884914743761274227703238134724423871361590474391636453990812129226890006129159794341489450076102348309e-3,1.25094909799593628158926011034455019439236731776920669697904602592544623347287186670053409719614531037596907466074337483401721856598486114528909725323882348246186690595498809994258178236941857236785515083200385746501685731045242056586624602162934274939299229487066029306645484130352689190701463704872640482584281810051694368758184218545890422457429114481076317998784651770332683207525537251263876695008266273296110647235530337678594021263283592349010867546846316351928923082072044697611919819184270259334496308983827758330384058382510694953448739750396265824765058704157262089964751282352359308999086064679740416222701102370058793711498548890069483787959848874170220469982043834034023646034020082766731779606309507990507315516234695743907560073386367563067395294599124908367057606635755299485523232879302504833855382048178725105660255423686332969446147203008675664517830418668354833768190668407534150539973788624455441940171264028299907415013228846844330113004794383668106827014038110156393005207871307382366
